02-24 17:07:00.851  1618  1704 D BtSettings.ProfileConfig: getProfileSaveSetting: com.android.bluetooth.hid.HidService
02-24 17:07:00.851 10326 10326 D ViewRootImpl@42a22a0[Settings]: ViewPostImeInputStage processPointer 1
02-24 17:07:00.851  1618  1618 W BluetoothHeadsetServiceJni: Cleaning up Bluetooth Handsfree Interface...
02-24 17:07:00.851  1618  1618 W BluetoothHeadsetServiceJni: Cleaning up Bluetooth Handsfree callback object
02-24 17:07:00.853  1618  1618 I HeadsetService: clearAllHeadsetSettings(0) - complete : 0
02-24 17:07:00.853  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.855  1618  1704 D BtSettings.ProfileConfig: getProfileSaveSetting: com.android.bluetooth.hdp.HealthService
02-24 17:07:00.857  1618  1618 D A2dpService: Received stop request...Stopping profile...
02-24 17:07:00.859  1618  1704 D BtSettings.ProfileConfig: getProfileSaveSetting: com.android.bluetooth.pan.PanService
02-24 17:07:00.860 10326 10326 D HeadsetProfile: Bluetooth service disconnected
02-24 17:07:00.861  1618 28212 D A2dpStateMachine: Exit Disconnected: -1
02-24 17:07:00.862  1618  1618 D Avrcp   : unregisterContentObserver
02-24 17:07:00.866  1618  1618 D Avrcp   : removeOnActiveSessionsChangedListener
02-24 17:07:00.866  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.867  1618  1618 E BluetoothAdapterService: onProfileServiceStateChanged() serviceName=com.android.bluetooth.a2dp.A2dpService, state=10, Message sending
02-24 17:07:00.867  1618  1618 D A2dpService: notifyProfileServiceStateChanged
02-24 17:07:00.868  1618  1704 D BtSettings.ProfileConfig: getProfileSaveSetting: com.android.bluetooth.map.BluetoothMapService
02-24 17:07:00.868  1636  1636 D A2dpProfile: Bluetooth service disconnected
02-24 17:07:00.869  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.871  1618  1618 D HidService: Received stop request...Stopping profile...
02-24 17:07:00.871  1618  1618 D HidService: Stopping Bluetooth HidService
02-24 17:07:00.871  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.871  1618  1618 E BluetoothAdapterService: onProfileServiceStateChanged() serviceName=com.android.bluetooth.hid.HidService, state=10, Message sending
02-24 17:07:00.871  1618  1618 D HidService: notifyProfileServiceStateChanged
02-24 17:07:00.874  4234  4234 D BluetoothInputDevice: Proxy object disconnected
02-24 17:07:00.875  1636  1636 D BluetoothInputDevice: Proxy object disconnected
02-24 17:07:00.875  1636  1636 D HidProfile: Bluetooth service disconnected
02-24 17:07:00.875  1618  1704 D BtSettings.ProfileConfig: getProfileSaveSetting: com.android.bluetooth.sap.SapService
02-24 17:07:00.875  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.875  1618  1618 D HealthService: Received stop request...Stopping profile...
02-24 17:07:00.876  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.876  1618  1618 E BluetoothAdapterService: onProfileServiceStateChanged() serviceName=com.android.bluetooth.hdp.HealthService, state=10, Message sending
02-24 17:07:00.876  1618  1618 D HealthService: notifyProfileServiceStateChanged
02-24 17:07:00.876 10326 10326 D BluetoothSettings: onPause
02-24 17:07:00.879 29982 29982 I NearbyDiscovery: FastPair: onAdapterStateChange: state=13 [CONTEXT service_id=265 ]
02-24 17:07:00.880 29982 27993 I NearbyDiscovery: FastPairHandler: Received action android.bluetooth.adapter.action.STATE_CHANGED [CONTEXT service_id=265 ]
02-24 17:07:00.881 29982 27993 I NearbyDiscovery: EventStreamManager: Disconnect all event streams (0) [CONTEXT service_id=265 ]
02-24 17:07:00.883 29982 27597 I NearbyDiscovery: SdpManager: Remove all pending sdp actions (0) [CONTEXT service_id=265 ]
02-24 17:07:00.885  1618  1704 D BtSettings.ProfileConfig: getProfileSaveSetting: com.android.bluetooth.hfpclient.HeadsetClientService
02-24 17:07:00.886  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.886  1618  1704 W BluetoothAdapterService: setProfileServiceState() Profile supported, But not enabled com.android.bluetooth.hfpclient.HeadsetClientService
02-24 17:07:00.886  1618  1704 D BtSettings.ProfileConfig: getProfileSaveSetting: com.android.bluetooth.a2dpsink.A2dpSinkService
02-24 17:07:00.886  1618  1618 D PanService: Received stop request...Stopping profile...
02-24 17:07:00.886 10326 10326 D SamsungAnalytics: [QueueManager] queue size over. remove oldest log
02-24 17:07:00.886 10326 10326 D SamsungAnalytics: [DLCBinder] already send register request
02-24 17:07:00.887  1618  1704 W BluetoothAdapterService: setProfileServiceState() Profile supported, But not enabled com.android.bluetooth.a2dpsink.A2dpSinkService
02-24 17:07:00.887  1618  1704 D BtSettings.ProfileConfig: getProfileSaveSetting: com.android.bluetooth.hid.HidDevService
02-24 17:07:00.887   733  2696 D SecContentProvider: insert(), uri = 2
02-24 17:07:00.888  1618  1618 D EnhancedTetheringManager: stop
02-24 17:07:00.890 10326 10326 D LocalBluetoothManager: setting foreground activity to null
02-24 17:07:00.890 10326 10326 D LocalBluetoothManager: setForegroundActivity :: mForegroundCount = 0
02-24 17:07:00.890 10326 10326 D DeviceListPreferenceFragment: onStop() :: bluetooth settings is not foreground. So, stop scanning
02-24 17:07:00.891 10326 10326 D BluetoothEnabler: pause :: unregister BroadcastReceiver
02-24 17:07:00.892  1618  1618 D EnhancedTetheringManager: tetherEnabled : false
02-24 17:07:00.892  1618  1618 D ETMLeHelper: stopAdvertise
02-24 17:07:00.892  1618  1618 D BluetoothAdapter: STATE_TURNING_OFF
02-24 17:07:00.893  1618  1618 D BluetoothAdapter: STATE_TURNING_OFF
02-24 17:07:00.893   733  2434 D SecContentProvider: query(), uri = 3 selection = isBluetoothEnabled
02-24 17:07:00.893  1618  1618 D BluetoothLeAdvertiser: stop advertising
02-24 17:07:00.893  1618  1618 D BluetoothLeAdvertiser: wrapper is null
02-24 17:07:00.893  1618  1618 D EnhancedTetheringManager: removeNapWakeAlarm
02-24 17:07:00.895  1618  1618 D EnhancedTetheringManager: cancelFindTetherServer
02-24 17:07:00.895  1618  1618 D ETMLeHelper: stopScan
02-24 17:07:00.896  1618  1618 D EnhancedTetheringManager: removePanuWakeAlarm
02-24 17:07:00.898  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.898  1618  1618 E BluetoothAdapterService: onProfileServiceStateChanged() serviceName=com.android.bluetooth.pan.PanService, state=10, Message sending
02-24 17:07:00.898  1618  1618 D PanService: notifyProfileServiceStateChanged
02-24 17:07:00.899  1636  1636 D BluetoothPan: BluetoothPAN Proxy object disconnected
02-24 17:07:00.899  1636  1636 D PanProfile: Bluetooth service disconnected
02-24 17:07:00.900  1618  1618 E BluetoothAdapterService: handleMessage() - Message: 1
02-24 17:07:00.900  1618  1618 E BluetoothAdapterService: processProfileServiceStateChanged() serviceName=com.android.bluetooth.a2dp.A2dpService, state=10, Before synchronized
02-24 17:07:00.901  1618  1618 V BluetoothAdapterState: isTurningOff()=true
02-24 17:07:00.901  1618  1618 V BluetoothAdapterState: isTurningOn()=false
02-24 17:07:00.901  1618  1618 V BluetoothAdapterState: isBleTurningOn()=false
02-24 17:07:00.901  1618  1618 V BluetoothAdapterState: isBleTurningOff()=false
02-24 17:07:00.901  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.902  1618  1618 E BluetoothAdapterService: handleMessage() - Message: 1
02-24 17:07:00.902  1618  1618 E BluetoothAdapterService: processProfileServiceStateChanged() serviceName=com.android.bluetooth.hid.HidService, state=10, Before synchronized
02-24 17:07:00.902  1618  1618 V BluetoothAdapterState: isTurningOff()=true
02-24 17:07:00.902  1618  1618 V BluetoothAdapterState: isTurningOn()=false
02-24 17:07:00.902  1618 28213 W bt_osi_thread: run_thread: thread id 28213, thread name media_worker exited
02-24 17:07:00.903  1618  1618 V BluetoothAdapterState: isBleTurningOn()=false
02-24 17:07:00.903  1618  1618 V BluetoothAdapterState: isBleTurningOff()=false
02-24 17:07:00.903  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.906  1618  1618 D BluetoothMapService: Received stop request...Stopping profile...
02-24 17:07:00.912  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.912  1618  1618 E BluetoothAdapterService: onProfileServiceStateChanged() serviceName=com.android.bluetooth.map.BluetoothMapService, state=10, Message sending
02-24 17:07:00.912  1618  1618 D BluetoothMapService: notifyProfileServiceStateChanged
02-24 17:07:00.915  1636  1636 D BluetoothMap: Proxy object disconnected
02-24 17:07:00.915  1636  1636 D MapProfile: Bluetooth service disconnected
02-24 17:07:00.916  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.917  1618  1618 W BluetoothHidServiceJni: Cleaning up Bluetooth HID Interface...
02-24 17:07:00.917  1618  1618 W bt_btif : cleanup: HH disabling or disabled already, status = 0
02-24 17:07:00.917  1618  1618 W BluetoothHidServiceJni: Cleaning up Bluetooth GID callback object
02-24 17:07:00.917  1618  1618 E BluetoothAdapterService: handleMessage() - Message: 1
02-24 17:07:00.917  1618  1618 E BluetoothAdapterService: processProfileServiceStateChanged() serviceName=com.android.bluetooth.hdp.HealthService, state=10, Before synchronized
02-24 17:07:00.917  1618  1618 V BluetoothAdapterState: isTurningOff()=true
02-24 17:07:00.917  1618  1618 V BluetoothAdapterState: isTurningOn()=false
02-24 17:07:00.917  1618  1618 V BluetoothAdapterState: isBleTurningOn()=false
02-24 17:07:00.917  1618  1618 V BluetoothAdapterState: isBleTurningOff()=false
02-24 17:07:00.917  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.918  1618  1618 D SapService: Received stop request...Stopping profile...
02-24 17:07:00.918  1618  1618 V SapService: stop()
02-24 17:07:00.918  1618  1618 I SapService: Avoid unregister when receiver it is not registered
02-24 17:07:00.919  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.919  1618  1618 E BluetoothAdapterService: onProfileServiceStateChanged() serviceName=com.android.bluetooth.sap.SapService, state=10, Message sending
02-24 17:07:00.919  1618  1618 D SapService: notifyProfileServiceStateChanged
02-24 17:07:00.920  1636  1636 D BluetoothSap: Proxy object disconnected
02-24 17:07:00.920  1636  1636 D SapProfile: Bluetooth service disconnected
02-24 17:07:00.920  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.920  1618  1618 W BluetoothHealthServiceJni: Cleaning up Bluetooth Health Interface...
02-24 17:07:00.921  1618  1618 W BluetoothHealthServiceJni: Cleaning up Bluetooth Health object
02-24 17:07:00.921  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.922  1618  1618 D HidDevService: Received stop request...Stopping profile...
02-24 17:07:00.922  1618  1618 D HidDevService: stop()
02-24 17:07:00.922  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.922  1618  1618 E BluetoothAdapterService: onProfileServiceStateChanged() serviceName=com.android.bluetooth.hid.HidDevService, state=10, Message sending
02-24 17:07:00.922  1618  1618 D HidDevService: notifyProfileServiceStateChanged
02-24 17:07:00.923 10326 10326 D DeviceListPreferenceFragment: onDestroy() :: device count logging, bondedCount = 2 , connectedCount = 0
02-24 17:07:00.923  1618  1618 E BluetoothAdapterService: handleMessage() - Message: 1
02-24 17:07:00.923  1618  1618 E BluetoothAdapterService: processProfileServiceStateChanged() serviceName=com.android.bluetooth.pan.PanService, state=10, Before synchronized
02-24 17:07:00.923  1618  1618 V BluetoothAdapterState: isTurningOff()=true
02-24 17:07:00.923  1618  1618 V BluetoothAdapterState: isTurningOn()=false
02-24 17:07:00.923  1618  1618 V BluetoothAdapterState: isBleTurningOn()=false
02-24 17:07:00.923  1618  1618 V BluetoothAdapterState: isBleTurningOff()=false
02-24 17:07:00.923 10326 10326 D SamsungAnalytics: [QueueManager] queue size over. remove oldest log
02-24 17:07:00.923  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.923 10326 10326 D SamsungAnalytics: [DLCBinder] already send register request
02-24 17:07:00.923  1618  1618 W BluetoothPanServiceJni: Cleaning up Bluetooth PAN Interface...
02-24 17:07:00.923  1618  1618 W BluetoothPanServiceJni: Cleaning up Bluetooth PAN callback object
02-24 17:07:00.924 10326 10326 D SamsungAnalytics: [QueueManager] queue size over. remove oldest log
02-24 17:07:00.924 10326 10326 D SamsungAnalytics: [DLCBinder] already send register request
02-24 17:07:00.925  1618  1618 E BluetoothAdapterService: handleMessage() - Message: 1
02-24 17:07:00.925  1618  1618 E BluetoothAdapterService: processProfileServiceStateChanged() serviceName=com.android.bluetooth.map.BluetoothMapService, state=10, Before synchronized
02-24 17:07:00.925  1618  1618 V BluetoothAdapterState: isTurningOff()=true
02-24 17:07:00.925  1618  1618 V BluetoothAdapterState: isTurningOn()=false
02-24 17:07:00.925  1618  1618 V BluetoothAdapterState: isBleTurningOn()=false
02-24 17:07:00.925  1618  1618 V BluetoothAdapterState: isBleTurningOff()=false
02-24 17:07:00.925  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.926  1618  1618 E BluetoothAdapterService: handleMessage() - Message: 1
02-24 17:07:00.926  1618  1618 E BluetoothAdapterService: processProfileServiceStateChanged() serviceName=com.android.bluetooth.sap.SapService, state=10, Before synchronized
02-24 17:07:00.926  1618  1618 V BluetoothAdapterState: isTurningOff()=true
02-24 17:07:00.926  1618  1618 V BluetoothAdapterState: isTurningOn()=false
02-24 17:07:00.926  1618  1618 V BluetoothAdapterState: isBleTurningOn()=false
02-24 17:07:00.926  1618  1618 V BluetoothAdapterState: isBleTurningOff()=false
02-24 17:07:00.926  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.926  1618  1618 E BluetoothAdapterService: handleMessage() - Message: 1
02-24 17:07:00.926  1618  1618 E BluetoothAdapterService: processProfileServiceStateChanged() serviceName=com.android.bluetooth.hid.HidDevService, state=10, Before synchronized
02-24 17:07:00.926  1618  1618 V BluetoothAdapterState: isTurningOff()=true
02-24 17:07:00.926  1618  1618 V BluetoothAdapterState: isTurningOn()=false
02-24 17:07:00.926  1618  1618 V BluetoothAdapterState: isBleTurningOn()=false
02-24 17:07:00.926  1618  1618 V BluetoothAdapterState: isBleTurningOff()=false
02-24 17:07:00.927  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.927  1618  1704 D BluetoothAdapterState: Current state: PENDING_COMMAND, message: BREDR_STOPPED
02-24 17:07:00.927  1618  1618 D HidDevService: cleanup()
02-24 17:07:00.927  1618  1618 V BluetoothHidDevServiceJni: cleanupNative enter
02-24 17:07:00.927  1618  1618 I BluetoothHidDevServiceJni: Cleaning up interface
02-24 17:07:00.927  1618  1618 I BluetoothHidDevServiceJni: Cleaning up callback object
02-24 17:07:00.927  1618  1618 V BluetoothHidDevServiceJni: cleanupNative done
02-24 17:07:00.928  1618  1704 D BtGatt.GattService: getGattService(): returning com.android.bluetooth.gatt.GattService@175b93b
02-24 17:07:00.928  1618  1704 D BtGatt.GattService: serverDisconnectIncomingConnClients()
02-24 17:07:00.928  1618  1704 I BluetoothAdapterState: Bluetooth adapter state changed: 13-> 15
02-24 17:07:00.928  1618  1704 D BluetoothAdapterService: Bluetooth PBAP supported is true
02-24 17:07:00.928  1618  2346 W bt_btif : BTA got unregistered event id 32
02-24 17:07:00.930  1618  1704 D BluetoothAdapterService: Autoconnection is available
02-24 17:07:00.930  1618  1704 D BluetoothAdapterService: updateAdapterState prevState = 13newState = 15
02-24 17:07:00.930  1618  1704 I BluetoothAdapterState: Entering BleOnState
02-24 17:07:00.931  1618  1618 D DOWNLOADABLE_DB: onReceive of BR
02-24 17:07:00.931  1618  1618 D DOWNLOADABLE_DB: android.bluetooth.adapter.action.BLE_STATE_CHANGED
02-24 17:07:00.932  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.932  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.933 29982 27993 I NearbyDiscovery: FastPairHandler: Received action android.bluetooth.adapter.action.BLE_STATE_CHANGED [CONTEXT service_id=265 ]
02-24 17:07:00.933  4234  4234 D BluetoothAdapter: STATE_BLE_ON
02-24 17:07:00.935  1618  1618 D DOWNLOADABLE_DB: onReceive of BR
02-24 17:07:00.935  1618  1618 D DOWNLOADABLE_DB: android.bluetooth.adapter.action.BLE_STATE_CHANGED
02-24 17:07:00.935  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.935  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.936 27373 27397 D BluetoothAdapter: onBluetoothStateChange: up=false
02-24 17:07:00.936 27373 27397 D BluetoothAdapter: Bluetooth is turned off, stop adv
02-24 17:07:00.937 27373 27397 D BluetoothAdapter: There are no active google scan apps, stop scan
02-24 17:07:00.938  4573  4573 D BeaconManager[7.1.17.0]: BleScanHelper.onReceive - action:com.samsung.bluetooth.adapter.action.BLE_STATE_CHANGED, state:15
02-24 17:07:00.938  4573  4573 D BeaconManager[7.1.17.0]: BleScanHelper.onReceive - BLE is on. Before:1
02-24 17:07:00.938  4573  4573 V BeaconManager[7.1.17.0]: BleScanHelper.startBleScan - startBleScan
02-24 17:07:00.939  4573  4573 D BluetoothAdapter: STATE_BLE_ON
02-24 17:07:00.939  4573  4573 V BeaconManager[7.1.17.0]: BleScanHelper.startBleScan - mLeRadioState is NONE
02-24 17:07:00.939  4573  4573 D BluetoothAdapter: StandAloneBleMode=true
02-24 17:07:00.941  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: BleAdvertiser.stopBroadcast - Stop BLE advertising
02-24 17:07:00.941  4234  4234 W [+5]oneconnect[1.7.65.43_01][CORE]: SepBleHelper.handleActionSamsungBleStateChanged - (off_state) recover Radio...[mLeRadioState]12 >> LE_RADIO_STATE_OFF
02-24 17:07:00.942  4234  4234 D BluetoothAdapter: STATE_BLE_ON
02-24 17:07:00.942  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: GattActionManagerImpl.onReceive - action: com.samsung.bluetooth.adapter.action.BLE_STATE_CHANGED
02-24 17:07:00.943  1618  1618 D DOWNLOADABLE_DB: onReceive of BR
02-24 17:07:00.943  1618  1618 D DOWNLOADABLE_DB: android.bluetooth.adapter.action.BLE_STATE_CHANGED
02-24 17:07:00.943  1636  1660 D BluetoothPbap: onBluetoothStateChange: up=false
02-24 17:07:00.943  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.943 29982 27993 I NearbyDiscovery: FastPairHandler: Received action android.bluetooth.adapter.action.BLE_STATE_CHANGED [CONTEXT service_id=265 ]
02-24 17:07:00.943  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.943  1618  1618 D DOWNLOADABLE_DB: onReceive of BR
02-24 17:07:00.943  1618  1618 D DOWNLOADABLE_DB: com.samsung.bluetooth.adapter.action.BLE_STATE_CHANGED
02-24 17:07:00.943  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.943  1618  1618 D BluetoothAdapterService: getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@17f43e6
02-24 17:07:00.945   733  2633 D SecContentProvider2: query(), uri = 20 selection = isWifiStateChangeAllowed
02-24 17:07:00.946 29982 27993 I NearbyDiscovery: FastPairHandler: Received action android.bluetooth.adapter.action.BLE_STATE_CHANGED [CONTEXT service_id=265 ]
02-24 17:07:00.950   733  6024 D SecContentProvider: query(), uri = 18 selection = isWifiEnabled
02-24 17:07:00.951  4573  4573 D BluetoothAdapter:  setting StandAloneBleMode=true
02-24 17:07:00.952 29982 29993 D BluetoothAdapter: onBluetoothStateChange: up=false
02-24 17:07:00.952 29982 29993 D BluetoothAdapter: Bluetooth is turned off, stop adv
02-24 17:07:00.952   733  2628 D SecContentProvider2: query(), uri = 20 selection = isWifiStateChangeAllowed
02-24 17:07:00.954  4573  4573 D BluetoothAdapter: STATE_BLE_ON
02-24 17:07:00.954  4573  4573 D BluetoothAdapter: enableRadio(): BT is already enabled..!
02-24 17:07:00.955  4573  4595 D BeaconManager[7.1.17.0]: BleScanHelper.MSG_CALL_START_LESCAN - isFilterScanFailed/discovering:false/true
02-24 17:07:00.955 29982 29993 D BluetoothAdapter: There are no active google scan apps, stop scan
02-24 17:07:00.956  4573  4595 D BluetoothAdapter: STATE_BLE_ON
02-24 17:07:00.956  1636 24781 D BluetoothSap: onBluetoothStateChange: up=false
02-24 17:07:00.956 29982 27993 I NearbyDiscovery: FastPairScanner: isScreenOn=true, scanWithScreenOff=false, isLocationEnabled=false, disableLocationRequirement=false, isDiscoveryScanningEnabled=true, during24GhzWifiWarmingUpPeriod=false [CONTEXT service_id=265 ]
02-24 17:07:00.957  4573  4595 D BluetoothAdapter: STATE_BLE_ON
02-24 17:07:00.958  4573  4595 D BluetoothAdapter: appoCount is = 0
02-24 17:07:00.958  4573  4595 I BeaconManager[7.1.17.0]: BleScanHelper.directStopLeScan - call BleScanner.stopScan()
02-24 17:07:00.959   733  2633 D SecContentProvider: query(), uri = 18 selection = isWifiEnabled
02-24 17:07:00.959  4573  4595 D BluetoothAdapter: STATE_BLE_ON
02-24 17:07:00.960  4573  4595 D BluetoothAdapter: appoCount is = 0
02-24 17:07:00.961 10326 10343 D BluetoothInputDevice: onBluetoothStateChange: up=false
02-24 17:07:00.961  4573  4595 D BluetoothAdapter: STATE_BLE_ON
02-24 17:07:00.961  4573  4595 D BluetoothLeScanner: Stop Scan
02-24 17:07:00.962 10326 10751 D BluetoothPbap: onBluetoothStateChange: up=false
02-24 17:07:00.962  1618  2221 E BtGatt.GattService: [GSIM LOG]: gsimLogHandler: android.uid.bcmgr, msg: MESSAGE_STOP_SCAN
02-24 17:07:00.963  1618  2220 D BtGatt.ScanManager: delete FilterIndex - 13
02-24 17:07:00.963  1618  2511 D BtGatt.GattService: unregisterClient() - clientIf=5
02-24 17:07:00.963  4234  4247 D BluetoothAdapter: onBluetoothStateChange: up=false
02-24 17:07:00.964  1618  1633 D BluetoothAdapter: onBluetoothStateChange: up=false
02-24 17:07:00.964 29982 27993 D BluetoothAdapter: STATE_BLE_ON
02-24 17:07:00.964 24033 24047 D BluetoothAdapter: onBluetoothStateChange: up=false
02-24 17:07:00.964 24033 24047 D BluetoothAdapter: Bluetooth is turned off, stop adv
02-24 17:07:00.965 29982 27993 D BluetoothAdapter: appoCount is = 0
02-24 17:07:00.965 10326 10326 D TAG     : isSupportDeviceVisibility - isSupportD2d false
02-24 17:07:00.965 24033 24047 D BluetoothAdapter: There are no active google scan apps, stop scan
02-24 17:07:00.966 10326 10342 D BluetoothPan: onBluetoothStateChange on: false
02-24 17:07:00.966 29982 27993 I NearbyDiscovery: FastPairScanner: eventType=BLE_OFF, intReq=false, scanning=false, scanAllowed=false, bleEnabled=false, bleScanAvailable=false, lockScanRate=false [CONTEXT service_id=265 ]
02-24 17:07:00.967  1618  1711 D BtGatt.GattService: onScanFilterParamsConfigured() - clientIf=5, status=0, action=1, availableSpace=6
02-24 17:07:00.967  1618  1711 D BtGatt.ScanManager: callback done for clientIf - 5 status - 0
02-24 17:07:00.967  1618  2220 D BtGatt.ScanManager: delete FilterIndex - 5
02-24 17:07:00.967 10326  6659 D BluetoothMap: onBluetoothStateChange: up=false
02-24 17:07:00.967 10326 10326 D Settings_Utils: isHideMobileNetworks: isEnabled = 0
02-24 17:07:00.969   733  1246 D BluetoothAdapter: onBluetoothStateChange: up=false
02-24 17:07:00.969   733  1246 D BluetoothAdapter: Bluetooth is turned off, stop adv
02-24 17:07:00.970   733  1246 D BluetoothAdapter: There are no active google scan apps, stop scan
02-24 17:07:00.970 10326 10326 I Settings_Utils: disable_offslot SIM1 Status : ABSENT, SIM2 Status : NOTREADY
02-24 17:07:00.970 10326 10326 I Settings_Utils: disable_offslot SIM1 icc_type : true, SIM2 icc_type : true
02-24 17:07:00.970 27324 27336 D BluetoothAdapter: onBluetoothStateChange: up=false
02-24 17:07:00.970 27324 27336 D BluetoothAdapter: Bluetooth is turned off, stop adv
02-24 17:07:00.970 10326 10326 D WifiCalling: isSupportWifiCalling: false
02-24 17:07:00.971 10326 10326 D WifiCalling: isEnabledWifiCallingActivity: false
02-24 17:07:00.971  1618  1711 D BtGatt.GattService: onScanFilterParamsConfigured() - clientIf=5, status=0, action=1, availableSpace=7
02-24 17:07:00.971  1618  1711 D BtGatt.ScanManager: callback done for clientIf - 5 status - 0
02-24 17:07:00.971 10326 10326 D Settings_Utils: isSupportMptcp: false
02-24 17:07:00.971 10326 10326 D Settings_Utils: isSupportMptcp: false
02-24 17:07:00.971  1618  2220 D BtGatt.ScanManager: delete FilterIndex - 7
02-24 17:07:00.971   733  2456 D Tethering: tetherableWifiRegexs
02-24 17:07:00.971   733  2456 D Tethering: showLog() wlan0
02-24 17:07:00.972   733  2456 D Tethering: NAP Supported by CSCFeature and not Wifi Model
02-24 17:07:00.972 27324 27336 D BluetoothAdapter: There are no active google scan apps, stop scan
02-24 17:07:00.972   733  2456 D Tethering: mTetherableWifiRegexs
02-24 17:07:00.972   733  2456 D Tethering: showLog() wlan0
02-24 17:07:00.973 10326 10751 D BluetoothAdapter: onBluetoothStateChange: up=false
02-24 17:07:00.973 10326 10751 D BluetoothAdapter: Bluetooth is turned off, stop adv
02-24 17:07:00.974 10326 10751 D BluetoothAdapter: There are no active google scan apps, stop scan
02-24 17:07:00.974  4234  4248 D BluetoothInputDevice: onBluetoothStateChange: up=false
02-24 17:07:00.974   733  2456 E Tethering: No numeric data
02-24 17:07:00.975  1618  1711 D BtGatt.GattService: onScanFilterParamsConfigured() - clientIf=5, status=0, action=1, availableSpace=8
02-24 17:07:00.975  1618  1711 D BtGatt.ScanManager: callback done for clientIf - 5 status - 0
02-24 17:07:00.975  1606  1623 D BluetoothAdapter: onBluetoothStateChange: up=false
02-24 17:07:00.975  1618  2220 D BtGatt.ScanManager: delete FilterIndex - 8
02-24 17:07:00.975  1606  1623 D BluetoothAdapter: Bluetooth is turned off, stop adv
02-24 17:07:00.976  1606  1623 D BluetoothAdapter: There are no active google scan apps, stop scan
02-24 17:07:00.976  4573  4585 D BluetoothAdapter: onBluetoothStateChange: up=false
02-24 17:07:00.976  1636  2247 D BluetoothMap: onBluetoothStateChange: up=false
